order_id,order_date,region,category,amount
ORD-000560,2025-01-09,Incheon,Home,44395
ORD-000561,2025-04-23,Gwangju,Fashion,62996
ORD-000562,2025-02-22,Busan,Electronics,244967
ORD-000563,2025-02-28,Gwangju,Home,601880
ORD-000564,2025-01-10,Daegu,Home,456129
ORD-000565,2025-04-11,Seoul,Beauty,1091898
ORD-000566,2025-02-07,Seoul,Food,98976
ORD-000567,2025-02-24,Incheon,Beauty,292277
ORD-000568,2025-03-15,Busan,Beauty,797360
ORD-000569,2025-03-03,Seoul,Food,2242886
ORD-000570,2025-04-11,Gwangju,Home,2627430
ORD-000572,2025-03-23,Daegu,Fashion,1972575
ORD-000573,2025-03-03,Daegu,Electronics,926963
ORD-000574,2025-01-08,Seoul,Electronics,2247345
ORD-000575,2025-01-17,Daegu,Home,364776
ORD-000576,2025-04-16,Incheon,Fashion,737382
ORD-000577,2025-04-03,Daegu,Electronics,20752
ORD-000578,2025-02-05,Gwangju,Home,530480
ORD-000579,2025-01-21,Incheon,Electronics,83728
ORD-000580,2025-02-18,Seoul,Home,74103
ORD-000581,2025-02-19,Daegu,Electronics,968914
ORD-000582,2025-04-06,Daegu,Fashion,1256076
ORD-000583,2025-02-11,Incheon,Home,365238
ORD-000584,2025-01-12,Seoul,Food,2205994
ORD-000585,2025-04-05,Seoul,Home,769655
ORD-000586,2025-03-31,Busan,Fashion,544018
ORD-000587,2025-01-24,Busan,Food,699818
ORD-000588,2025-01-04,Busan,Fashion,139980
ORD-000589,2025-03-28,Daegu,Home,539975
ORD-000591,2025-01-13,Busan,Fashion,383792
ORD-000592,2025-03-09,Incheon,Fashion,377129
ORD-000593,2025-02-27,Busan,Fashion,70304
ORD-000594,2025-01-12,Busan,Home,191462
ORD-000595,2025-01-22,Gwangju,Electronics,1269713
ORD-000596,2025-02-27,Seoul,Home,844096
ORD-000597,2025-02-13,Gwangju,Beauty,110558
ORD-000598,2025-04-22,,Food,465362
ORD-000599,2025-03-11,Daegu,Food,485727
ORD-000600,2025-03-25,Busan,Food,149618
ORD-000601,2025-04-24,Seoul,Food,396816
ORD-000602,2025-04-18,Incheon,Home,2002230
ORD-000603,2025-04-28,Busan,Fashion,1659143
ORD-000605,2025-03-03,Gwangju,Electronics,1645301
ORD-000606,2025-04-12,Seoul,Food,738578
ORD-000607,2025-03-05,Seoul,Electronics,119112
ORD-000608,2025-01-11,Busan,Electronics,1011164
ORD-000609,2025-04-05,Busan,Electronics,57246
ORD-000610,2025-02-17,Busan,Home,73925889
ORD-000611,2025-02-07,Daegu,Food,66188
ORD-000612,2025-02-25,Busan,Electronics,2006748
ORD-000613,2025-02-03,Incheon,Food,492686
ORD-000615,2025-01-17,Incheon,Beauty,1414692
ORD-000616,2025-01-01,Gwangju,Food,625203
ORD-000617,2025-03-19,Daegu,Food,255802
ORD-000618,2025-03-07,Seoul,Food,488140
ORD-000619,2025-04-19,Daegu,Food,2407746
ORD-000620,2025-04-18,Gwangju,Home,183690
ORD-000621,2025-01-26,Daegu,Electronics,115960
ORD-000622,2025-02-03,Incheon,Food,214213
ORD-000623,2025-04-11,Busan,Fashion,369838
ORD-000624,2025-02-22,Incheon,Electronics,2128903
ORD-000625,2025-01-25,Seoul,Food,759291
ORD-000626,2025-02-12,Seoul,Home,1891276
ORD-000627,2025-03-15,Gwangju,Food,573750
ORD-000628,2025-04-21,Busan,Home,216996
ORD-000629,2025-01-22,Incheon,Electronics,2082626
ORD-000630,2025-01-07,Busan,Beauty,1239574
ORD-000631,2025-01-18,Daegu,Food,169314
ORD-000632,2025-01-05,Daegu,Beauty,1331352
ORD-000633,2025-04-15,Incheon,Home,1164146
ORD-000634,2025-03-27,Incheon,Beauty,2034653
ORD-000636,2025-03-02,Daegu,Fashion,1032134
ORD-000637,2025-04-06,Gwangju,Home,999138
ORD-000638,2025-02-25,Daegu,Fashion,174876
ORD-000639,2025-01-19,Daegu,Beauty,156373
ORD-000640,2025-04-09,Gwangju,Food,525856
ORD-000641,2025-04-01,Daegu,Fashion,940464
ORD-000642,2025-04-08,Busan,Food,1512605
ORD-000643,2025-03-09,Seoul,Fashion,842512
ORD-000644,2025-01-26,Seoul,Beauty,385737
ORD-000645,2025-03-04,Gwangju,Food,843588
ORD-000646,2025-02-26,Busan,Food,850290
ORD-000647,2025-02-12,,Fashion,184296
ORD-000648,2025-02-15,Seoul,Home,478540
ORD-000650,2025-02-17,Gwangju,Fashion,1815184
ORD-000651,2025-01-02,Gwangju,Food,2085860
ORD-000652,2025-02-19,Gwangju,Fashion,231019848
ORD-000653,2025-02-17,Busan,Electronics,1368584
ORD-000655,2025-02-21,Busan,Home,530934
ORD-000656,2025-01-31,Gwangju,Beauty,16071
ORD-000657,2025-03-03,Busan,Beauty,1937097
ORD-000658,2025-02-13,,Home,2987380
ORD-000659,2025-03-12,Incheon,Fashion,1580211
ORD-000660,2025-01-31,Daegu,Food,111678
ORD-000661,2025-05-01,Seoul,Beauty,143218
ORD-000662,2025-03-07,Incheon,Beauty,194154
ORD-000663,2025-04-12,Busan,Electronics,956200
ORD-000665,2025-02-04,Daegu,Beauty,48329
ORD-000666,2025-02-26,Busan,Electronics,377118
ORD-000667,2025-01-17,Seoul,Electronics,2705030
ORD-000668,2025-03-02,Seoul,Electronics,1381632
ORD-000669,2025-03-20,Gwangju,Food,1256205
ORD-000670,2025-01-16,Gwangju,Fashion,1056742
ORD-000671,2025-02-24,Gwangju,Beauty,2627919
ORD-000672,2025-04-06,,Food,100449
ORD-000673,2025-01-24,Gwangju,Electronics,1548170
ORD-000674,2025-01-26,Incheon,Food,299410
ORD-000675,2025-04-27,Seoul,Fashion,530194
ORD-000676,2025-03-10,Seoul,Food,275570
ORD-000677,2025-02-20,Daegu,Fashion,2205624
ORD-000678,2025-02-14,Gwangju,Fashion,833145
ORD-000679,2025-03-31,Seoul,Electronics,751014
ORD-000680,2025-01-06,Daegu,Home,292766
ORD-000681,2025-02-22,Incheon,Food,125410
ORD-000682,2025-03-14,Busan,Fashion,854339
ORD-000683,2025-04-21,,Electronics,1229910
ORD-000684,2025-02-26,Gwangju,Fashion,1458585
ORD-000685,2025-01-18,Busan,Home,519676
ORD-000686,2025-02-08,Seoul,Beauty,566113
ORD-000687,2025-04-02,,Beauty,252535
ORD-000688,2025-04-11,Incheon,Electronics,1131161
ORD-000689,2025-04-30,Busan,Electronics,101634
ORD-000690,2025-02-05,Seoul,Fashion,1294940
ORD-000691,2025-04-04,Gwangju,Food,987936
ORD-000692,2025-04-05,Daegu,Food,101640
ORD-000693,2025-03-11,Daegu,Electronics,1744211
ORD-000694,2025-03-25,Seoul,Electronics,1054130
ORD-000695,2025-01-28,Gwangju,Electronics,413890
ORD-000696,2025-02-25,Seoul,Beauty,305403
ORD-000697,2025-03-21,Busan,Electronics,1151576
ORD-000699,2025-03-20,Seoul,Food,256020
ORD-000700,2025-04-01,Daegu,Electronics,1926715
ORD-000702,2025-04-16,Busan,Electronics,1713952
ORD-000703,2025-02-20,,Electronics,1126267
ORD-000704,2025-03-08,Daegu,Beauty,1148472
ORD-000705,2025-01-24,Gwangju,Beauty,1109196
ORD-000706,2025-01-27,,Beauty,1257786
ORD-000707,2025-03-11,Seoul,Home,816080
ORD-000708,2025-03-06,Busan,Beauty,706440
ORD-000709,2025-02-15,Gwangju,Electronics,843534
ORD-000710,2025-03-30,Gwangju,Fashion,429471
ORD-000711,2025-01-09,Incheon,Beauty,1728693
ORD-000712,2025-02-11,Incheon,Electronics,175248
ORD-000713,2025-03-27,Busan,Electronics,509619
ORD-000714,2025-03-18,Seoul,Food,44258
ORD-000715,2025-03-07,Daegu,Fashion,550263
ORD-000716,2025-04-09,Busan,Home,290163
ORD-000717,2025-03-18,Busan,Beauty,1657300
ORD-000718,2025-04-17,Busan,Food,876888
ORD-000719,2025-01-26,Gwangju,Fashion,148186
ORD-000720,2025-02-06,Seoul,Beauty,229826
ORD-000721,2025-03-31,Busan,Fashion,987750
ORD-000722,2025-02-15,Incheon,Electronics,1086416
ORD-000723,2025-02-23,Daegu,Beauty,1301076
ORD-000725,2025-04-12,Gwangju,Food,468394
ORD-000727,2025-02-22,Incheon,Home,104555
ORD-000728,2025-01-19,Daegu,Beauty,238282
ORD-000729,2025-04-22,Busan,Electronics,79424
ORD-000730,2025-04-07,Busan,Beauty,161458
ORD-000731,2025-03-05,,Home,408444
ORD-000732,2025-02-26,Daegu,Electronics,412235
ORD-000733,2025-02-07,Daegu,Beauty,567511
ORD-000734,2025-03-14,Seoul,Food,133778
ORD-000735,2025-04-24,Busan,Home,79722
ORD-000736,2025-02-18,Seoul,Fashion,904465
ORD-000737,2025-03-23,Seoul,Food,52571
ORD-000738,2025-03-12,Seoul,Food,122822
ORD-000739,2025-02-26,,Food,1125657
ORD-000740,2025-03-06,Incheon,Beauty,240006998
ORD-000741,2025-03-10,Incheon,Food,1484816
ORD-000742,2025-01-12,Incheon,Food,781758
ORD-000743,2025-04-12,Busan,Electronics,1011650
ORD-000745,2025-03-11,Incheon,Food,373943
ORD-000746,2025-03-31,Gwangju,Food,63467
ORD-000747,2025-03-12,Gwangju,Food,105612
ORD-000748,2025-03-10,Daegu,Fashion,490506
ORD-000749,2025-04-29,Seoul,Food,868746
ORD-000750,2025-01-06,Gwangju,Food,1716761
ORD-000751,2025-01-15,Seoul,Electronics,764171
ORD-000752,2025-03-18,Daegu,Electronics,1895679
ORD-000753,2025-01-13,Gwangju,Food,39687
ORD-000754,2025-03-13,Seoul,Fashion,190510
ORD-000755,2025-01-06,Incheon,Food,149623
ORD-000756,2025-04-02,Gwangju,Food,2006070
ORD-000757,2025-03-28,,Fashion,-383301
ORD-000758,2025-04-21,Gwangju,Electronics,93410
ORD-000759,2025-04-19,Daegu,Electronics,171328
ORD-000760,2025-04-12,Gwangju,Beauty,1976793
ORD-000761,2025-01-23,Seoul,Home,1649943
ORD-000762,2025-03-07,Incheon,Home,4812030
ORD-000763,2025-04-24,Seoul,Home,1241997
ORD-000764,2025-03-14,Seoul,Home,43241
ORD-000765,2025-03-06,Gwangju,Food,769772
ORD-000767,2025-02-07,Gwangju,Beauty,301875
ORD-000768,2025-01-20,Gwangju,Beauty,1686218
ORD-000770,2025-04-04,Seoul,Beauty,797240
ORD-000771,2025-04-17,Incheon,Fashion,709312
ORD-000772,2025-01-15,Incheon,Home,189408
ORD-000774,2025-04-07,Daegu,Food,384828
ORD-000775,2025-04-16,Seoul,Electronics,246863
ORD-000776,2025-01-12,,Fashion,1816376
ORD-000777,2025-04-02,Daegu,Electronics,299264
ORD-000778,2025-04-01,Busan,Home,1667424
ORD-000779,2025-03-03,,Fashion,1143297
ORD-000780,2025-03-01,Incheon,Food,655998
ORD-000781,2025-04-03,Daegu,Food,1134817
ORD-000782,2025-03-16,Incheon,Electronics,279545
ORD-000783,2025-04-01,Busan,Beauty,141385
ORD-000784,2025-02-20,Busan,Home,1269641
ORD-000786,2025-03-23,Seoul,Home,211136
ORD-000787,2025-02-24,Busan,Fashion,564769
ORD-000788,2025-02-15,Daegu,Food,2092086
ORD-000789,2025-01-06,Seoul,Food,520740
ORD-000791,2025-04-02,Incheon,Beauty,547609
ORD-000792,2025-04-03,Seoul,Beauty,2311272
ORD-000793,2025-03-12,Busan,Electronics,2310407
ORD-000794,2025-04-05,Daegu,Home,1037693
ORD-000795,2025-02-13,Gwangju,Beauty,18893
ORD-000796,2025-04-20,Busan,Beauty,244740
ORD-000797,2025-03-21,Seoul,Home,2251053
ORD-000798,2025-02-28,Daegu,Food,299296
ORD-000800,2025-04-19,Busan,Food,184955
ORD-000801,2025-04-16,Seoul,Home,1163786
ORD-000802,2025-04-22,Busan,Fashion,588240
ORD-000803,2025-04-09,Busan,Electronics,2219985
ORD-000804,2025-02-26,Busan,Home,1095087
ORD-000805,2025-04-12,Busan,Fashion,1110510
ORD-000806,2025-04-04,Busan,Food,636994
ORD-000807,2025-03-14,Gwangju,Food,101298
ORD-000808,2025-01-07,Seoul,Electronics,116598
ORD-000809,2025-04-27,Busan,Home,110407
ORD-000810,2025-03-27,Daegu,Home,67893
ORD-000811,2025-02-04,Seoul,Electronics,425535
ORD-000812,2025-02-05,Busan,Beauty,2216484
ORD-000813,2025-01-21,Seoul,Food,800133
ORD-000814,2025-03-13,Daegu,Fashion,1493562
ORD-000815,2025-01-27,Seoul,Fashion,230471
ORD-000816,2025-03-29,Seoul,Food,391284
ORD-000817,2025-03-20,Seoul,Home,2250446
ORD-000818,2025-02-22,Gwangju,Electronics,891126
ORD-000819,2025-03-11,Seoul,Home,805529
ORD-000820,2025-02-06,Incheon,Home,120680
ORD-000821,2025-03-28,Daegu,Fashion,563672
ORD-000822,2025-04-16,Gwangju,Home,576008
ORD-000823,2025-02-20,Incheon,Home,1330693
ORD-000824,2025-03-22,Daegu,Food,613580
ORD-000825,2025-04-06,Gwangju,Home,1522316
ORD-000826,2025-02-20,Daegu,Food,115326
ORD-000827,2025-02-13,Daegu,Fashion,687757
ORD-000828,2025-04-03,Gwangju,Food,1088760
ORD-000830,2025-01-31,Daegu,Beauty,-352680
ORD-000831,2025-01-18,Daegu,Food,256001
ORD-000832,2025-03-18,Incheon,Fashion,270893
ORD-000833,2025-03-05,Gwangju,Home,1862304
ORD-000834,2025-03-20,Busan,Fashion,1307870
ORD-000835,2025-04-23,,Electronics,914628
ORD-000836,2025-04-22,Daegu,Electronics,435075
ORD-000837,2025-03-06,Busan,Home,598050
ORD-000838,2025-02-05,Seoul,Food,105987
ORD-000839,2025-01-24,Seoul,Food,865056
ORD-000840,2025-03-30,Daegu,Fashion,48570
ORD-000841,2025-03-25,Busan,Food,1370835
ORD-000842,2025-03-19,Seoul,Beauty,383248
ORD-000843,2025-04-23,Gwangju,Fashion,972465
ORD-000844,2025-02-02,Busan,Food,381948
ORD-000845,2025-01-30,Gwangju,Electronics,346089
ORD-000846,2025-04-01,Incheon,Fashion,1318800
ORD-000847,2025-04-06,Incheon,Food,1065660
ORD-000848,2025-02-24,Gwangju,Food,360584
ORD-000849,2025-01-19,Busan,Food,89512
ORD-000850,2025-02-15,,Fashion,141674
ORD-000851,2025-01-31,Gwangju,Beauty,80301
ORD-000852,2025-03-05,Daegu,Fashion,203039
ORD-000853,2025-03-04,Daegu,Beauty,334410
ORD-000854,2025-04-18,Seoul,Electronics,243366
ORD-000855,2025-03-14,,Fashion,937108
ORD-000856,2025-02-20,Seoul,Beauty,1432403
ORD-000857,2025-03-22,Seoul,Home,2072441
ORD-000858,2025-03-01,Seoul,Home,615877
ORD-000859,2025-02-15,Incheon,Beauty,555280
ORD-000860,2025-02-19,Daegu,Food,820224
ORD-000861,2025-01-23,Gwangju,Fashion,276407625
ORD-000862,2025-03-10,Daegu,Fashion,54720
ORD-000863,2025-03-21,Busan,Home,1263191
ORD-000864,2025-04-02,Seoul,Fashion,671922
ORD-000865,2025-04-27,Busan,Food,173196
ORD-000866,2025-04-10,Daegu,Food,356440
ORD-000867,2025-04-01,Daegu,Food,74365301
ORD-000868,2025-01-27,Incheon,Home,31763
ORD-000869,2025-01-04,Seoul,Electronics,275743
ORD-000870,2025-03-24,Seoul,Home,555988
ORD-000871,2025-03-19,Incheon,Food,47289
ORD-000872,2025-04-13,,Food,41993
ORD-000873,2025-01-22,Gwangju,Electronics,649060
ORD-000874,2025-03-28,,Home,351125
ORD-000875,2025-03-02,Incheon,Home,282120
ORD-000876,2025-02-21,Gwangju,Home,43813
ORD-000877,2025-04-04,Busan,Electronics,724090
ORD-000878,2025-03-09,Daegu,Home,41585
ORD-000879,2025-04-05,Daegu,Fashion,117892
ORD-000880,2025-02-26,Busan,Fashion,560640
ORD-000881,2025-04-06,Busan,Electronics,2373220
ORD-000882,2025-01-19,Incheon,Electronics,415137
ORD-000883,2025-01-18,Busan,Fashion,260578
ORD-000884,2025-01-24,Seoul,Electronics,778393
ORD-000885,2025-03-03,Incheon,Electronics,271450
ORD-000886,2025-03-09,Busan,Beauty,585128
ORD-000887,2025-02-26,,Beauty,199843
ORD-000888,2025-01-28,Incheon,Electronics,1777023
ORD-000889,2025-02-15,Incheon,Beauty,1137452
ORD-000890,2025-04-24,Seoul,Fashion,231718
ORD-000891,2025-02-01,Seoul,Beauty,95806
ORD-000892,2025-04-22,Seoul,Electronics,115406
ORD-000893,2025-03-17,,Fashion,523865
ORD-000894,2025-02-10,Daegu,Home,451450
ORD-000895,2025-02-03,Daegu,Electronics,2435220
ORD-000896,2025-01-25,Daegu,Home,189745054
ORD-000897,2025-04-16,Gwangju,Home,673744
ORD-000898,2025-01-04,Daegu,Fashion,2542050
ORD-000899,2025-03-16,Seoul,Home,1402684
ORD-000901,2025-04-09,,Home,913961
ORD-000902,2025-02-06,Gwangju,Beauty,1558570
ORD-000903,2025-03-01,Incheon,Home,1165707
ORD-000905,2025-03-25,Busan,Electronics,1762729
ORD-000906,2025-02-02,Busan,Home,741735
ORD-000907,2025-02-05,Daegu,Food,493770
ORD-000908,2025-01-07,Gwangju,Food,853776
ORD-000909,2025-03-07,Daegu,Beauty,417838
ORD-000910,2025-04-17,Gwangju,Home,1217118
ORD-000911,2025-04-27,Daegu,Beauty,21041
ORD-000912,2025-01-25,Busan,Electronics,445428
ORD-000913,2025-04-15,Busan,Fashion,168723605
ORD-000914,2025-02-17,Incheon,Fashion,1910681
ORD-000915,2025-01-11,Incheon,Home,482599
ORD-000916,2025-03-12,Seoul,Fashion,88263
ORD-000917,2025-04-22,Seoul,Home,740225
ORD-000918,2025-03-11,Gwangju,Electronics,66415198
ORD-000920,2025-03-12,,Food,61208
ORD-000921,2025-01-31,Daegu,Food,451980
ORD-000922,2025-03-28,Seoul,Food,490932
ORD-000923,2025-03-31,Daegu,Home,181395
ORD-000924,2025-01-12,Daegu,Electronics,1376704
ORD-000925,2025-01-20,Busan,Beauty,1522855
ORD-000926,2025-04-01,Seoul,Electronics,122320
ORD-000927,2025-02-11,Incheon,Home,201267
ORD-000928,2025-03-04,Daegu,Beauty,635385
ORD-000929,2025-03-07,Incheon,Home,1220917
ORD-000930,2025-01-18,Daegu,Home,380456
ORD-000931,2025-02-21,Gwangju,Home,285824
ORD-000932,2025-04-03,Seoul,Beauty,1583632
ORD-000933,2025-02-28,Daegu,Fashion,1316034
ORD-000934,2025-04-02,Incheon,Fashion,1162994
ORD-000935,2025-04-06,Gwangju,Beauty,264066
ORD-000936,2025-01-20,Incheon,Beauty,987430
ORD-000937,2025-03-21,Incheon,Home,1724992
ORD-000938,2025-02-01,Gwangju,Home,1241406
ORD-000939,2025-03-17,Seoul,Fashion,129650
ORD-000940,2025-03-23,Seoul,Beauty,2072042
ORD-000941,2025-02-06,Busan,Fashion,502476
ORD-000942,2025-01-01,Seoul,Fashion,1059221
ORD-000943,2025-04-24,Incheon,Beauty,604064
ORD-000944,2025-01-06,Daegu,Beauty,428575
ORD-000945,2025-02-23,Incheon,Fashion,909744
ORD-000946,2025-02-08,Seoul,Home,136810
ORD-000948,2025-03-07,Incheon,Fashion,733806
ORD-000949,2025-02-03,Gwangju,Home,1158543
ORD-000950,2025-04-22,Gwangju,Food,589068
ORD-000951,2025-01-21,Daegu,Beauty,1592538
ORD-000952,2025-01-18,Incheon,Home,1873349
ORD-000953,2025-01-06,Daegu,Home,2048053
ORD-000955,2025-01-26,Gwangju,Home,1456744
ORD-000956,2025-01-18,Incheon,Fashion,314670
ORD-000957,2025-01-11,Incheon,Beauty,615578
ORD-000958,2025-01-27,Gwangju,Beauty,1636128
ORD-000959,2025-02-03,Busan,Home,733362
ORD-000960,2025-02-24,Seoul,Home,243537
ORD-000961,2025-04-17,Incheon,Home,1726908
ORD-000962,2025-02-09,Seoul,Home,552318
ORD-000963,2025-05-01,Busan,Beauty,313474
ORD-000964,2025-01-29,Busan,Fashion,352655
ORD-000965,2025-01-22,Gwangju,Fashion,225917
ORD-000966,2025-01-23,Busan,Home,179920
ORD-000967,2025-04-22,Busan,Beauty,296617
ORD-000968,2025-02-20,,Fashion,1667943
ORD-000969,2025-04-18,Gwangju,Food,2343468
ORD-000970,2025-01-17,Gwangju,Fashion,1692711
ORD-000971,2025-01-30,Busan,Home,1338344
ORD-000972,2025-02-12,Busan,Electronics,1172057
ORD-000973,2025-02-27,Incheon,Home,1237880
ORD-000974,2025-02-15,Seoul,Electronics,361314
ORD-000975,2025-01-17,Daegu,Home,257964
ORD-000977,2025-02-13,Incheon,Food,2264184
ORD-000978,2025-04-12,Busan,Electronics,80610
ORD-000979,2025-03-08,Gwangju,Electronics,340544
ORD-000980,2025-04-07,Incheon,Beauty,701568
ORD-000981,2025-04-07,Incheon,Fashion,1835708
ORD-000982,2025-04-01,Busan,Food,260974
ORD-000983,2025-02-17,Gwangju,Food,667710
ORD-000984,2025-01-21,Seoul,Home,1056906
ORD-000985,2025-01-16,Gwangju,Electronics,1502232
ORD-000986,2025-02-13,Busan,Home,206591
ORD-000987,2025-04-09,Busan,Home,279432
ORD-000988,2025-03-20,Seoul,Electronics,259799
ORD-000989,2025-01-06,Busan,Beauty,1633530
ORD-000990,2025-03-13,Daegu,Electronics,62319
ORD-000991,2025-02-05,Busan,Home,902808
ORD-000992,2025-04-21,,Beauty,1982792
ORD-000993,2025-04-17,Daegu,Beauty,86935
ORD-000994,2025-03-07,Incheon,Fashion,1407722
ORD-000995,2025-01-18,Busan,Fashion,904930
ORD-000996,2025-01-14,Incheon,Electronics,835746
ORD-000997,2025-02-17,Seoul,Fashion,1156700
ORD-000998,2025-04-05,Seoul,Beauty,949358
ORD-000999,2025-03-08,Seoul,Beauty,596689
ORD-001000,2025-02-01,Busan,Food,52186
ORD-001001,2025-02-25,Seoul,Electronics,984720
ORD-001002,2025-03-26,Seoul,Electronics,741086
ORD-001003,2025-03-19,Daegu,Beauty,302863
ORD-001004,2025-02-24,Incheon,Beauty,386488
ORD-001005,2025-03-04,Busan,Fashion,109681
ORD-001006,2025-01-07,,Food,405335
ORD-001007,2025-03-28,Busan,Electronics,-125691
ORD-001008,2025-02-25,Seoul,Beauty,196731
ORD-001009,2025-01-29,Daegu,Electronics,472690
ORD-001010,2025-01-04,Gwangju,Beauty,2063376
ORD-001011,2025-04-03,Seoul,Fashion,91350
ORD-001012,2025-02-11,Seoul,Electronics,1675600
ORD-001013,2025-02-21,,Food,147308
ORD-001014,2025-02-02,Busan,Food,494776
ORD-001015,2025-04-20,Gwangju,Fashion,1795122
ORD-001016,2025-01-19,Seoul,Food,1589085
ORD-001017,2025-02-25,Daegu,Fashion,676560
ORD-001018,2025-03-13,Seoul,Food,1145511
ORD-001019,2025-02-09,Gwangju,Beauty,261286
ORD-001020,2025-04-16,,Food,904338
ORD-001021,2025-01-05,Daegu,Food,17174
ORD-001022,2025-04-24,Gwangju,Electronics,244361
ORD-001023,2025-02-12,Daegu,Home,1367568
ORD-001024,2025-05-01,Incheon,Beauty,1868222
ORD-001025,2025-04-25,Busan,Home,1144089
ORD-001026,2025-04-11,Incheon,Fashion,820864
ORD-001027,2025-02-07,Daegu,Electronics,869385
ORD-001028,2025-01-07,Incheon,Food,107013
ORD-001029,2025-03-22,Gwangju,Beauty,268110
ORD-001030,2025-01-25,Busan,Beauty,2248533
ORD-001031,2025-03-10,Seoul,Food,2399140
ORD-001032,2025-03-10,Seoul,Food,1590246
ORD-001033,2025-01-17,Daegu,Electronics,1029248
ORD-001034,2025-01-06,Daegu,Fashion,124074
ORD-001035,2025-04-11,Daegu,Food,2397264
ORD-001036,2025-04-27,Daegu,Fashion,1217592
ORD-001037,2025-01-25,Incheon,Home,1247827
ORD-001038,2025-02-23,Gwangju,Electronics,445964
ORD-001039,2025-01-05,Gwangju,Food,925580
ORD-001040,2025-03-13,Seoul,Beauty,794474
ORD-001041,2025-01-02,Seoul,Food,169546
ORD-001042,2025-02-06,Daegu,Electronics,2272838
ORD-001043,2025-01-25,Daegu,Electronics,107444
ORD-001044,2025-02-01,Incheon,Beauty,186994
ORD-001045,2025-01-18,Incheon,Beauty,189600
ORD-001046,2025-02-10,Daegu,Fashion,154916
ORD-001047,2025-03-31,Seoul,Food,597456
ORD-001048,2025-02-23,Incheon,Home,28662
ORD-001049,2025-03-11,Incheon,Beauty,236754
ORD-001050,2025-01-22,Busan,Fashion,21620
ORD-001051,2025-04-18,Seoul,Electronics,17465
ORD-001052,2025-03-29,Daegu,Home,500520
ORD-001053,2025-02-13,Incheon,Home,337785
ORD-001054,2025-03-30,Gwangju,Food,54542
ORD-001055,2025-04-19,Seoul,Home,37370378
ORD-001056,2025-04-01,Incheon,Food,131938419
ORD-001057,2025-01-28,Gwangju,Fashion,473594
ORD-001058,2025-03-14,Daegu,Beauty,231620
ORD-001059,2025-04-18,Incheon,Home,186276
ORD-001060,2025-03-09,Daegu,Home,1167320
ORD-001061,2025-04-19,Gwangju,Food,750549
ORD-001062,2025-04-25,,Food,53656
ORD-001064,2025-01-27,Seoul,Beauty,272712
ORD-001066,2025-01-14,Incheon,Food,80093
ORD-001067,2025-01-17,Busan,Food,292431
ORD-001068,2025-02-13,Gwangju,Electronics,439128
ORD-001069,2025-02-12,Busan,Food,291342
ORD-001070,2025-01-13,Gwangju,Fashion,936888
ORD-001071,2025-04-17,Daegu,Electronics,313596
ORD-001072,2025-02-03,Incheon,Fashion,859860
ORD-001073,2025-02-11,Incheon,Electronics,907191
ORD-001074,2025-02-08,Seoul,Food,1246350
ORD-001075,2025-03-03,Gwangju,Home,266277
ORD-001076,2025-04-23,Busan,Home,418214
ORD-001077,2025-01-26,Daegu,Electronics,896895
ORD-001078,2025-01-03,Incheon,Electronics,646660
ORD-001079,2025-03-05,Busan,Beauty,407857
ORD-001080,2025-03-15,Daegu,Food,164056
ORD-001081,2025-04-04,Incheon,Food,1137321
ORD-001082,2025-02-15,Gwangju,Beauty,127638
ORD-001083,2025-02-24,Busan,Electronics,531485
ORD-001084,2025-02-14,Busan,Beauty,51646
ORD-001085,2025-02-07,Incheon,Home,1227880
ORD-001086,2025-01-26,Gwangju,Food,645219
ORD-001087,2025-04-20,Seoul,Fashion,379426
ORD-001088,2025-01-11,Incheon,Beauty,1579332
ORD-001089,2025-01-25,Seoul,Beauty,15533
ORD-001090,2025-02-23,Gwangju,Electronics,542766
ORD-001091,2025-03-05,Daegu,Home,1057392
ORD-001092,2025-01-02,Busan,Home,1117800
ORD-001093,2025-02-14,Daegu,Home,305219
ORD-001094,2025-04-23,Incheon,Beauty,243637
ORD-001095,2025-03-27,,Electronics,537991
ORD-001096,2025-01-17,Busan,Home,2938380
ORD-001097,2025-02-27,Busan,Electronics,732605
ORD-001098,2025-02-25,Daegu,Beauty,523280
ORD-001099,2025-03-13,,Beauty,437452
ORD-001100,2025-01-07,Busan,Home,1855386
ORD-001101,2025-04-25,Gwangju,Food,46246
ORD-001102,2025-02-15,Incheon,Home,161502
